date,state,district,pincode,bio_age_5_17,bio_age_17_
29-12-2025,Bihar,Madhepura,852116,18,12
29-12-2025,Bihar,Madhepura,852131,0,2
29-12-2025,Bihar,Madhepura,852210,16,25
29-12-2025,Bihar,Madhepura,852213,27,7
29-12-2025,Bihar,Madhubani,847102,40,12
29-12-2025,Bihar,Madhubani,847215,7,1
29-12-2025,Bihar,Madhubani,847222,13,8
29-12-2025,Bihar,Madhubani,847231,2,5
29-12-2025,Bihar,Madhubani,847234,14,26
29-12-2025,Bihar,Madhubani,847306,0,2
29-12-2025,Bihar,Madhubani,847308,44,15
29-12-2025,Bihar,Madhubani,847404,47,16
29-12-2025,Bihar,Madhubani,847409,30,22
29-12-2025,Bihar,Munger,811213,26,24
29-12-2025,Bihar,Munger,813321,7,19
29-12-2025,Bihar,Muzaffarpur,842004,13,19
29-12-2025,Bihar,Muzaffarpur,843103,19,28
29-12-2025,Bihar,Muzaffarpur,843104,10,5
29-12-2025,Bihar,Muzaffarpur,843105,11,13
29-12-2025,Bihar,Muzaffarpur,843108,9,9
29-12-2025,Bihar,Muzaffarpur,843112,2,8
29-12-2025,Bihar,Muzaffarpur,844111,2,0
29-12-2025,Bihar,Muzaffarpur,847107,12,8
29-12-2025,Bihar,Nalanda,801304,7,7
29-12-2025,Bihar,Nalanda,801306,2,7
29-12-2025,Bihar,Nalanda,803101,91,37
29-12-2025,Bihar,Nawada,805101,2,1
29-12-2025,Bihar,Nawada,805109,13,12
29-12-2025,Bihar,Nawada,805111,1,11
29-12-2025,Bihar,Pashchim Champaran,845101,0,1
29-12-2025,Bihar,Patna,800001,14,14
29-12-2025,Bihar,Patna,800007,9,15
29-12-2025,Bihar,Patna,800011,2,1
29-12-2025,Bihar,Patna,800012,7,9
29-12-2025,Bihar,Patna,800016,1,1
29-12-2025,Bihar,Patna,801103,10,15
29-12-2025,Bihar,Patna,801110,8,7
29-12-2025,Bihar,Patna,801113,11,3
29-12-2025,Bihar,Patna,801305,2,0
29-12-2025,Bihar,Patna,803110,2,4
29-12-2025,Bihar,Patna,803202,11,14
29-12-2025,Bihar,Patna,803203,0,2
29-12-2025,Bihar,Patna,803211,5,12
29-12-2025,Bihar,Purnia,854101,4,10
29-12-2025,Bihar,Purnia,854102,28,43
29-12-2025,Bihar,Purnia,854114,0,4
29-12-2025,Bihar,Purnia,854202,19,39
29-12-2025,Bihar,Purnia,854204,32,39
29-12-2025,Bihar,Purnia,854302,2,4
29-12-2025,Bihar,Purnia,854315,114,77
29-12-2025,Bihar,Rohtas,802213,3,6
29-12-2025,Bihar,Rohtas,802214,3,6
29-12-2025,Bihar,Rohtas,821104,10,6
29-12-2025,Bihar,Rohtas,821108,10,5
29-12-2025,Bihar,Rohtas,821113,58,26
29-12-2025,Bihar,Rohtas,821305,21,8
29-12-2025,Bihar,Rohtas,821306,3,5
29-12-2025,Bihar,Saharsa,852106,20,37
29-12-2025,Bihar,Saharsa,852123,5,5
29-12-2025,Bihar,Saharsa,852201,12,15
29-12-2025,Bihar,Samastipur,848114,41,35
29-12-2025,Bihar,Samastipur,848115,4,7
29-12-2025,Bihar,Samastipur,848132,11,14
29-12-2025,Bihar,Samastipur,848207,17,16
29-12-2025,Bihar,Samastipur,848210,17,22
29-12-2025,Bihar,Samastipur,848236,7,15
29-12-2025,Bihar,Samastipur,848501,9,5
29-12-2025,Bihar,Samastipur,848504,7,14
29-12-2025,Bihar,Samastipur,848506,10,9
29-12-2025,Bihar,Samstipur,848210,0,1
29-12-2025,Bihar,Saran,841205,7,9
29-12-2025,Bihar,Saran,841305,11,7
29-12-2025,Bihar,Saran,841410,6,17
29-12-2025,Bihar,Saran,841415,10,7
29-12-2025,Bihar,Saran,841418,15,16
29-12-2025,Bihar,Saran,841422,5,11
29-12-2025,Bihar,Sheikhpura,811102,8,9
29-12-2025,Bihar,Sheohar,843329,52,60
29-12-2025,Bihar,Sitamarhi,843117,27,36
29-12-2025,Bihar,Sitamarhi,843318,28,13
29-12-2025,Bihar,Sitamarhi,843322,38,17
29-12-2025,Bihar,Sitamarhi,843327,29,28
29-12-2025,Bihar,Sitamarhi,843332,27,23
29-12-2025,Bihar,Siwan,841234,7,9
29-12-2025,Bihar,Siwan,841239,39,18
29-12-2025,Bihar,Siwan,841244,5,9
29-12-2025,Bihar,Siwan,841245,16,10
29-12-2025,Bihar,Siwan,841409,1,2
29-12-2025,Bihar,Siwan,841413,14,10
29-12-2025,Bihar,Siwan,841416,2,5
29-12-2025,Bihar,Siwan,841439,5,11
29-12-2025,Bihar,Siwan,841502,2,2
29-12-2025,Bihar,Siwan,841504,6,8
29-12-2025,Bihar,Siwan,841506,35,19
29-12-2025,Bihar,Supaul,847402,1,0
29-12-2025,Bihar,Supaul,852131,56,30
29-12-2025,Bihar,Supaul,852138,27,24
29-12-2025,Bihar,Supaul,854340,2,9
29-12-2025,Bihar,Vaishali,843105,3,0
29-12-2025,Bihar,Vaishali,844112,6,17
29-12-2025,Bihar,Vaishali,844139,3,3
29-12-2025,Bihar,Vaishali,844507,22,3
29-12-2025,Bihar,West Champaran,845104,1,0
29-12-2025,Bihar,West Champaran,845105,59,59
29-12-2025,Bihar,West Champaran,845106,42,53
29-12-2025,Bihar,West Champaran,845450,32,25
29-12-2025,Bihar,West Champaran,845451,24,17
29-12-2025,Bihar,West Champaran,845453,83,20
29-12-2025,Chandigarh,Chandigarh,160002,6,10
29-12-2025,Chandigarh,Chandigarh,160019,2,4
29-12-2025,Chhattisgarh,Balod,491222,32,8
29-12-2025,Chhattisgarh,Balod,491223,25,22
29-12-2025,Chhattisgarh,Balod,491661,2,1
29-12-2025,Chhattisgarh,Balod,491771,58,37
29-12-2025,Chhattisgarh,Baloda Bazar,492112,5,7
29-12-2025,Chhattisgarh,Baloda Bazar,493118,154,60
29-12-2025,Chhattisgarh,Baloda Bazar,493196,15,12
29-12-2025,Chhattisgarh,Balrampur,497119,78,12
29-12-2025,Chhattisgarh,Balrampur,497225,95,16
29-12-2025,Chhattisgarh,Bastar,494001,74,50
29-12-2025,Chhattisgarh,Bemetara,491332,37,28
29-12-2025,Chhattisgarh,Bijapur,494441,4,0
29-12-2025,Chhattisgarh,Bijapur,494444,74,62
29-12-2025,Chhattisgarh,Bijapur,494448,16,9
29-12-2025,Chhattisgarh,Bilaspur,495004,36,26
29-12-2025,Chhattisgarh,Bilaspur,495009,26,17
29-12-2025,Chhattisgarh,Bilaspur,495116,62,24
29-12-2025,Chhattisgarh,Bilaspur,495117,22,15
29-12-2025,Chhattisgarh,Bilaspur,495118,29,20
29-12-2025,Chhattisgarh,Bilaspur,495220,19,7
29-12-2025,Chhattisgarh,Bilaspur,495222,2,2
29-12-2025,Chhattisgarh,Bilaspur,495442,48,17
29-12-2025,Chhattisgarh,Dakshin Bastar Dantewada,494449,22,11
29-12-2025,Chhattisgarh,Dantewada,494551,1,0
29-12-2025,Chhattisgarh,Dhamtari,493662,21,17
29-12-2025,Chhattisgarh,Dhamtari,494336,1,0
29-12-2025,Chhattisgarh,Durg,490009,6,3
29-12-2025,Chhattisgarh,Durg,490023,39,45
29-12-2025,Chhattisgarh,Durg,491107,35,19
29-12-2025,Chhattisgarh,Gariyaband,492112,0,1
29-12-2025,Chhattisgarh,Gariyaband,493890,63,15
29-12-2025,Chhattisgarh,Gariyaband,493996,43,13
29-12-2025,Chhattisgarh,Gariyaband,494226,1,0
29-12-2025,Chhattisgarh,Gariyaband,494228,0,1
29-12-2025,Chhattisgarh,Gariyaband,495449,1,1
29-12-2025,Chhattisgarh,Janjgir Champa,495668,1,1
29-12-2025,Chhattisgarh,Janjgir Champa,495689,0,1
29-12-2025,Chhattisgarh,Janjgir-champa,495446,4,7
29-12-2025,Chhattisgarh,Janjgir-champa,495554,40,40
29-12-2025,Chhattisgarh,Janjgir-champa,495557,36,26
29-12-2025,Chhattisgarh,Jashpur,496223,22,8
29-12-2025,Chhattisgarh,Jashpur,496245,8,7
29-12-2025,Chhattisgarh,Jashpur,496330,12,17
29-12-2025,Chhattisgarh,Kabeerdham,491995,116,41
29-12-2025,Chhattisgarh,Kanker,494661,1,0
29-12-2025,Chhattisgarh,Kanker,494669,17,15
29-12-2025,Chhattisgarh,Kanker,494776,46,13
29-12-2025,Chhattisgarh,Kondagaon,494331,40,41
29-12-2025,Chhattisgarh,Korba,495442,8,3
29-12-2025,Chhattisgarh,Korba,495447,6,7
29-12-2025,Chhattisgarh,Korba,495455,1,0
29-12-2025,Chhattisgarh,Korba,495682,5,1
29-12-2025,Chhattisgarh,Mahasamund,493554,48,41
29-12-2025,Chhattisgarh,Mahasamund,493558,59,46
29-12-2025,Chhattisgarh,Mungeli,495224,33,26
29-12-2025,Chhattisgarh,Raigarh,496107,19,42
29-12-2025,Chhattisgarh,Raigarh,496115,15,3
29-12-2025,Chhattisgarh,Raigarh,496445,35,28
29-12-2025,Chhattisgarh,Raigarh,496450,24,29
29-12-2025,Chhattisgarh,Raigarh,496551,21,35
29-12-2025,Chhattisgarh,Raipur,492003,9,5
29-12-2025,Chhattisgarh,Raipur,492109,0,4
29-12-2025,Chhattisgarh,Raipur,493111,57,66
29-12-2025,Chhattisgarh,Raipur,493114,19,20
29-12-2025,Chhattisgarh,Raipur,493445,1,0
29-12-2025,Chhattisgarh,Raipur,493661,74,51
29-12-2025,Chhattisgarh,Raipur,493885,16,15
29-12-2025,Chhattisgarh,Rajnandgaon,491444,43,16
29-12-2025,Chhattisgarh,Rajnandgaon,491558,32,15
29-12-2025,Chhattisgarh,Sakti,495661,1,0
29-12-2025,Chhattisgarh,Sakti,495690,0,1
29-12-2025,Chhattisgarh,Sakti,495695,1,0
29-12-2025,Chhattisgarh,Sukma,494111,75,27
29-12-2025,Chhattisgarh,Sukma,494114,14,16
29-12-2025,Chhattisgarh,Sukma,494122,33,42
29-12-2025,Chhattisgarh,Surajpur,497331,8,0
29-12-2025,Chhattisgarh,Surajpur,497333,58,59
29-12-2025,Chhattisgarh,Surguja,497001,115,70
29-12-2025,Chhattisgarh,Surguja,497101,124,38
29-12-2025,Chhattisgarh,Uttar Bastar Kanker,494337,2,11
29-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,17,36
29-12-2025,Daman and Diu,Daman,396220,0,1
29-12-2025,Delhi,Central Delhi,110055,7,11
29-12-2025,Delhi,East Delhi,110031,27,30
29-12-2025,Delhi,East Delhi,110032,1,11
29-12-2025,Delhi,East Delhi,110053,10,8
29-12-2025,Delhi,North Delhi,110084,44,43
29-12-2025,Delhi,North East Delhi,110094,111,118
29-12-2025,Delhi,North West Delhi,110033,52,66
29-12-2025,Delhi,North West Delhi,110035,6,7
29-12-2025,Delhi,North West Delhi,110052,12,20
29-12-2025,Delhi,North West Delhi,110082,11,20
29-12-2025,Delhi,South Delhi,110013,4,2
29-12-2025,Delhi,South Delhi,110014,9,7
29-12-2025,Delhi,South Delhi,110019,20,14
29-12-2025,Delhi,South Delhi,110025,36,39
29-12-2025,Delhi,South West Delhi,110022,7,6
29-12-2025,Delhi,South West Delhi,110029,3,4
29-12-2025,Delhi,South West Delhi,110037,26,21
29-12-2025,Delhi,South West Delhi,110064,3,3
29-12-2025,Delhi,South West Delhi,110070,3,5
29-12-2025,Delhi,South West Delhi,110078,22,12
29-12-2025,Delhi,West Delhi,110015,16,13
29-12-2025,Delhi,West Delhi,110027,13,25
29-12-2025,Delhi,West Delhi,110058,5,7
29-12-2025,Delhi,West Delhi,110063,20,18
29-12-2025,Goa,North Goa,403001,1,0
29-12-2025,Goa,North Goa,403005,5,2
29-12-2025,Goa,North Goa,403103,5,4
29-12-2025,Goa,North Goa,403106,2,0
29-12-2025,Goa,North Goa,403406,3,0
29-12-2025,Goa,North Goa,403502,3,2
29-12-2025,Goa,North Goa,403505,9,3
29-12-2025,Goa,North Goa,403509,0,1
29-12-2025,Goa,North Goa,403511,1,0
29-12-2025,Goa,North Goa,403513,1,1
29-12-2025,Goa,North Goa,403516,2,1
29-12-2025,Goa,South Goa,403601,24,5
29-12-2025,Goa,South Goa,403701,0,1
29-12-2025,Goa,South Goa,403703,4,5
29-12-2025,Goa,South Goa,403709,6,3
29-12-2025,Goa,South Goa,403716,2,2
29-12-2025,Goa,South Goa,403717,2,0
29-12-2025,Goa,South Goa,403718,3,0
29-12-2025,Goa,South Goa,403722,2,1
29-12-2025,Goa,South Goa,403801,1,2
29-12-2025,Goa,South Goa,403802,15,3
29-12-2025,Gujarat,Ahmadabad,380015,1,1
29-12-2025,Gujarat,Ahmadabad,380018,0,1
29-12-2025,Gujarat,Ahmadabad,380019,0,1
29-12-2025,Gujarat,Ahmadabad,380024,0,1
29-12-2025,Gujarat,Ahmadabad,380060,0,1
29-12-2025,Gujarat,Ahmadabad,382220,0,1
29-12-2025,Gujarat,Ahmadabad,382340,0,1
29-12-2025,Gujarat,Ahmedabad,380002,0,1
29-12-2025,Gujarat,Ahmedabad,380006,2,2
29-12-2025,Gujarat,Ahmedabad,380015,4,6
29-12-2025,Gujarat,Ahmedabad,380027,1,1
29-12-2025,Gujarat,Ahmedabad,380052,2,1
29-12-2025,Gujarat,Ahmedabad,380058,14,7
29-12-2025,Gujarat,Ahmedabad,382110,5,6
29-12-2025,Gujarat,Ahmedabad,382115,1,3
29-12-2025,Gujarat,Ahmedabad,382170,1,6
29-12-2025,Gujarat,Ahmedabad,382330,12,9
29-12-2025,Gujarat,Ahmedabad,382340,7,9
29-12-2025,Gujarat,Ahmedabad,382405,12,11
29-12-2025,Gujarat,Ahmedabad,382424,6,14
29-12-2025,Gujarat,Ahmedabad,382430,3,5
29-12-2025,Gujarat,Ahmedabad,382443,9,12
29-12-2025,Gujarat,Ahmedabad,382445,9,10
29-12-2025,Gujarat,Ahmedabad,382450,0,1
29-12-2025,Gujarat,Ahmedabad,382480,7,11
29-12-2025,Gujarat,Amreli,364522,0,3
29-12-2025,Gujarat,Amreli,365430,0,1
29-12-2025,Gujarat,Amreli,365435,0,1
29-12-2025,Gujarat,Amreli,365440,4,5
29-12-2025,Gujarat,Amreli,365535,2,1
29-12-2025,Gujarat,Amreli,365630,1,3
29-12-2025,Gujarat,Amreli,365640,2,8
29-12-2025,Gujarat,Amreli,365650,10,5
29-12-2025,Gujarat,Anand,387310,0,2
29-12-2025,Gujarat,Anand,387345,0,1
29-12-2025,Gujarat,Anand,388110,0,3
29-12-2025,Gujarat,Anand,388215,0,2
29-12-2025,Gujarat,Anand,388335,3,2
29-12-2025,Gujarat,Anand,388360,1,1
29-12-2025,Gujarat,Anand,388421,1,1
29-12-2025,Gujarat,Anand,388450,8,1
29-12-2025,Gujarat,Anand,388520,0,2
29-12-2025,Gujarat,Anand,388570,0,1
29-12-2025,Gujarat,Arvalli,383246,1,1
29-12-2025,Gujarat,Arvalli,383250,2,2
29-12-2025,Gujarat,Arvalli,383251,1,0
29-12-2025,Gujarat,Arvalli,383276,1,0
29-12-2025,Gujarat,Arvalli,383315,7,5
29-12-2025,Gujarat,Arvalli,383350,6,4
29-12-2025,Gujarat,Banas Kantha,385001,1,1
29-12-2025,Gujarat,Banas Kantha,385535,0,2
29-12-2025,Gujarat,Banaskantha,385010,5,2
29-12-2025,Gujarat,Banaskantha,385110,4,8
29-12-2025,Gujarat,Banaskantha,385320,30,16
29-12-2025,Gujarat,Banaskantha,385510,4,5
29-12-2025,Gujarat,Banaskantha,385515,10,8
29-12-2025,Gujarat,Banaskantha,385550,18,9
29-12-2025,Gujarat,Banaskantha,385565,11,6
29-12-2025,Gujarat,Banaskantha,385566,28,14
29-12-2025,Gujarat,Bharuch,392001,21,24
29-12-2025,Gujarat,Bharuch,392110,4,4
29-12-2025,Gujarat,Bharuch,392140,2,3
29-12-2025,Gujarat,Bharuch,392160,0,1
29-12-2025,Gujarat,Bharuch,392170,2,0
29-12-2025,Gujarat,Bharuch,392210,2,4
29-12-2025,Gujarat,Bharuch,392230,2,0
29-12-2025,Gujarat,Bharuch,393001,17,10
29-12-2025,Gujarat,Bharuch,393002,3,0
29-12-2025,Gujarat,Bharuch,393020,0,2
29-12-2025,Gujarat,Bharuch,393115,2,2
29-12-2025,Gujarat,Bharuch,393120,1,3
29-12-2025,Gujarat,Bharuch,393125,1,1
29-12-2025,Gujarat,Bharuch,393135,3,3
29-12-2025,Gujarat,Bhavnagar,364006,5,1
29-12-2025,Gujarat,Bhavnagar,364050,6,9
29-12-2025,Gujarat,Bhavnagar,364230,6,1
29-12-2025,Gujarat,Bhavnagar,364240,6,5
29-12-2025,Gujarat,Bhavnagar,364313,0,3
29-12-2025,Gujarat,Bhavnagar,364330,1,0
29-12-2025,Gujarat,Bhavnagar,364710,5,8
29-12-2025,Gujarat,Botad,364765,1,0
29-12-2025,Gujarat,Botad,382245,6,2
29-12-2025,Gujarat,Botad,382255,3,2
29-12-2025,Gujarat,Chhotaudepur,391160,8,3
29-12-2025,Gujarat,Chhotaudepur,391168,6,5
29-12-2025,Gujarat,Dahod,389146,4,5
29-12-2025,Gujarat,Dahod,389151,28,17
29-12-2025,Gujarat,Dahod,389172,7,7
29-12-2025,Gujarat,Devbhumi Dwarka,361306,5,0
29-12-2025,Gujarat,Dohad,389146,1,1
29-12-2025,Gujarat,Dohad,389151,3,13
29-12-2025,Gujarat,Dohad,389180,0,3
29-12-2025,Gujarat,Dohad,389380,0,1
29-12-2025,Gujarat,Gandhinagar,382010,1,0
29-12-2025,Gujarat,Gandhinagar,382028,2,2
29-12-2025,Gujarat,Gandhinagar,382115,1,0
29-12-2025,Gujarat,Gandhinagar,382330,0,1
29-12-2025,Gujarat,Gandhinagar,382355,6,6
29-12-2025,Gujarat,Gandhinagar,382620,0,2
29-12-2025,Gujarat,Gandhinagar,382630,0,1
29-12-2025,Gujarat,Gandhinagar,382740,1,4
29-12-2025,Gujarat,Gir Somnath,362269,0,3
29-12-2025,Gujarat,Gir Somnath,362560,15,4
29-12-2025,Gujarat,Gir Somnath,362565,1,0
29-12-2025,Gujarat,Jamnagar,360540,2,0
29-12-2025,Gujarat,Jamnagar,361002,8,4
29-12-2025,Gujarat,Jamnagar,361005,3,4
29-12-2025,Gujarat,Jamnagar,361006,10,6
29-12-2025,Gujarat,Jamnagar,361008,6,6
29-12-2025,Gujarat,Jamnagar,361162,2,1
29-12-2025,Gujarat,Jamnagar,361250,3,0
29-12-2025,Gujarat,Jamnagar,361310,0,1
29-12-2025,Gujarat,Junagadh,362015,5,1
29-12-2025,Gujarat,Junagadh,362020,2,1
29-12-2025,Gujarat,Junagadh,362037,3,4
29-12-2025,Gujarat,Junagadh,362110,2,4
29-12-2025,Gujarat,Junagadh,362135,1,0
29-12-2025,Gujarat,Junagadh,362255,5,5
29-12-2025,Gujarat,Junagadh,362275,3,6
29-12-2025,Gujarat,Junagadh,362530,0,7
29-12-2025,Gujarat,Junagadh,362620,3,7
29-12-2025,Gujarat,Junagadh,362625,4,0
29-12-2025,Gujarat,Junagadh,362640,1,3
29-12-2025,Gujarat,Kachchh,370001,29,23
29-12-2025,Gujarat,Kachchh,370020,6,8
29-12-2025,Gujarat,Kachchh,370105,0,1
29-12-2025,Gujarat,Kachchh,370110,18,8
29-12-2025,Gujarat,Kachchh,370130,1,2
29-12-2025,Gujarat,Kachchh,370145,4,9
29-12-2025,Gujarat,Kachchh,370150,4,7
29-12-2025,Gujarat,Kachchh,370203,1,0
29-12-2025,Gujarat,Kachchh,370210,4,7
29-12-2025,Gujarat,Kachchh,370435,0,1
29-12-2025,Gujarat,Kachchh,370450,1,2
29-12-2025,Gujarat,Kachchh,370460,0,1
29-12-2025,Gujarat,Kachchh,370475,0,1
29-12-2025,Gujarat,Kachchh,370485,2,0
29-12-2025,Gujarat,Kachchh,370610,2,1
29-12-2025,Gujarat,Kachchh,370650,1,1
29-12-2025,Gujarat,Kachchh,370675,1,8
29-12-2025,Gujarat,Kheda,387325,1,1
29-12-2025,Gujarat,Kheda,387350,1,3
29-12-2025,Gujarat,Kheda,387365,1,1
29-12-2025,Gujarat,Kheda,387411,1,1
29-12-2025,Gujarat,Kheda,387530,3,3
29-12-2025,Gujarat,Kheda,387570,3,3
29-12-2025,Gujarat,Kheda,388250,7,5
29-12-2025,Gujarat,Mahesana,382705,1,3
29-12-2025,Gujarat,Mahesana,382815,1,2
29-12-2025,Gujarat,Mahesana,382820,1,3
29-12-2025,Gujarat,Mahesana,382870,5,7
29-12-2025,Gujarat,Mahesana,384130,3,2
29-12-2025,Gujarat,Mahesana,384260,2,0
29-12-2025,Gujarat,Mahesana,384330,2,2
29-12-2025,Gujarat,Mahesana,384435,0,1
29-12-2025,Gujarat,Mahisagar,389230,13,9
29-12-2025,Gujarat,Morbi,363642,4,2
29-12-2025,Gujarat,Narmada,393041,2,5
29-12-2025,Gujarat,Narmada,393140,0,3
29-12-2025,Gujarat,Navsari,396040,0,1
29-12-2025,Gujarat,Navsari,396310,0,3
29-12-2025,Gujarat,Navsari,396325,0,4
29-12-2025,Gujarat,Navsari,396412,0,1
29-12-2025,Gujarat,Panchmahals,389230,9,18
29-12-2025,Gujarat,Panchmahals,389232,0,3
29-12-2025,Gujarat,Panchmahals,389235,1,2
29-12-2025,Gujarat,Panchmahals,389240,2,11
29-12-2025,Gujarat,Panchmahals,389310,2,1
29-12-2025,Gujarat,Panchmahals,389330,9,6
29-12-2025,Gujarat,Patan,384151,3,5
29-12-2025,Gujarat,Patan,384230,2,1
29-12-2025,Gujarat,Patan,384272,3,2
29-12-2025,Gujarat,Patan,384285,6,12
29-12-2025,Gujarat,Patan,384290,1,2
29-12-2025,Gujarat,Patan,385340,7,9
29-12-2025,Gujarat,Patan,385350,0,4
29-12-2025,Gujarat,Patan,385360,5,9
29-12-2025,Gujarat,Porbandar,360510,1,0
29-12-2025,Gujarat,Porbandar,360570,2,5
29-12-2025,Gujarat,Porbandar,360578,0,2
29-12-2025,Gujarat,Porbandar,360579,6,2
29-12-2025,Gujarat,Rajkot,360001,14,17
29-12-2025,Gujarat,Rajkot,360003,19,31
29-12-2025,Gujarat,Rajkot,360004,17,19
29-12-2025,Gujarat,Rajkot,360005,8,10
29-12-2025,Gujarat,Rajkot,360023,2,1
29-12-2025,Gujarat,Rajkot,360050,5,4
29-12-2025,Gujarat,Rajkot,360060,0,1
29-12-2025,Gujarat,Rajkot,360311,20,16
29-12-2025,Gujarat,Rajkot,360320,0,1
29-12-2025,Gujarat,Rajkot,360380,0,6
29-12-2025,Gujarat,Rajkot,360405,3,1
29-12-2025,Gujarat,Rajkot,360430,0,1
29-12-2025,Gujarat,Rajkot,363642,0,4
29-12-2025,Gujarat,Rajkot,363670,0,4
29-12-2025,Gujarat,Rajkot,364490,3,2
29-12-2025,Gujarat,Rajkot,364750,2,1
29-12-2025,Gujarat,Sabar Kantha,383315,0,1
29-12-2025,Gujarat,Sabar Kantha,383350,0,1
29-12-2025,Gujarat,Sabarkantha,383010,0,2
29-12-2025,Gujarat,Sabarkantha,383251,2,2
29-12-2025,Gujarat,Sabarkantha,383276,5,3
29-12-2025,Gujarat,Sabarkantha,383305,7,6
29-12-2025,Gujarat,Sabarkantha,383310,0,5
29-12-2025,Gujarat,Sabarkantha,383355,1,1
29-12-2025,Gujarat,Sabarkantha,383430,3,13
29-12-2025,Gujarat,Sabarkantha,383460,1,6
29-12-2025,Gujarat,Surat,394125,1,0
29-12-2025,Gujarat,Surat,394155,0,2
29-12-2025,Gujarat,Surat,394185,4,4
29-12-2025,Gujarat,Surat,394210,28,42
29-12-2025,Gujarat,Surat,394270,0,1
29-12-2025,Gujarat,Surat,394305,2,6
29-12-2025,Gujarat,Surat,394310,1,7
29-12-2025,Gujarat,Surat,394330,0,4
29-12-2025,Gujarat,Surat,394530,1,1
29-12-2025,Gujarat,Surat,395005,4,5
29-12-2025,Gujarat,Surat,395006,37,26
29-12-2025,Gujarat,Surat,395009,12,4
29-12-2025,Gujarat,Surat,396510,0,2
29-12-2025,Gujarat,Surendra Nagar,363430,3,7
29-12-2025,Gujarat,Surendra Nagar,363435,1,2
29-12-2025,Gujarat,Surendra Nagar,363510,3,12
29-12-2025,Gujarat,Surendra Nagar,382755,3,0
29-12-2025,Gujarat,Surendranagar,382750,0,1
29-12-2025,Gujarat,Tapi,394340,0,1
29-12-2025,Gujarat,Tapi,394360,1,1
29-12-2025,Gujarat,Tapi,394370,5,12
29-12-2025,Gujarat,Tapi,394650,9,10
29-12-2025,Gujarat,Tapi,394651,2,4
29-12-2025,Gujarat,Tapi,394655,2,11
29-12-2025,Gujarat,Tapi,394680,1,2
29-12-2025,Gujarat,The Dangs,394715,3,5
29-12-2025,Gujarat,The Dangs,394730,4,5
29-12-2025,Gujarat,Vadodara,390006,3,4
29-12-2025,Gujarat,Vadodara,390008,4,6
29-12-2025,Gujarat,Vadodara,390017,5,5
29-12-2025,Gujarat,Vadodara,390019,14,30
29-12-2025,Gujarat,Vadodara,390021,22,13
29-12-2025,Gujarat,Vadodara,391150,0,9
29-12-2025,Gujarat,Vadodara,391155,0,2
29-12-2025,Gujarat,Vadodara,391160,3,17
29-12-2025,Gujarat,Vadodara,391165,4,24
29-12-2025,Gujarat,Vadodara,391210,10,1
29-12-2025,Gujarat,Vadodara,391346,0,1
29-12-2025,Gujarat,Vadodara,391450,1,1
29-12-2025,Gujarat,Vadodara,391761,1,1
29-12-2025,Gujarat,Vadodara,391770,3,4
29-12-2025,Gujarat,Vadodara,391780,1,0
29-12-2025,Gujarat,Vadodara,392220,0,6
29-12-2025,Gujarat,Valsad,396002,1,0
29-12-2025,Gujarat,Valsad,396045,1,3
29-12-2025,Gujarat,Valsad,396050,7,14
29-12-2025,Gujarat,Valsad,396105,1,8
29-12-2025,Gujarat,Valsad,396130,2,1
29-12-2025,Gujarat,Valsad,396145,1,0
29-12-2025,Haryana,Ambala,133201,2,10
29-12-2025,Haryana,Ambala,133203,0,5
29-12-2025,Haryana,Ambala,134003,35,76
29-12-2025,Haryana,Ambala,134011,1,1
29-12-2025,Haryana,Ambala,134201,5,5
29-12-2025,Haryana,Bhiwani,127021,24,56
29-12-2025,Haryana,Bhiwani,127032,14,17
29-12-2025,Haryana,Bhiwani,127041,2,7
29-12-2025,Haryana,Bhiwani,127042,2,1
29-12-2025,Haryana,Bhiwani,127045,0,2
29-12-2025,Haryana,Bhiwani,127046,9,10
29-12-2025,Haryana,Bhiwani,127114,1,3
29-12-2025,Haryana,Bhiwani,127309,4,4
29-12-2025,Haryana,Charkhi Dadri,127026,3,3
29-12-2025,Haryana,Charkhi Dadri,127030,0,2
29-12-2025,Haryana,Charkhi Dadri,127308,7,8
29-12-2025,Haryana,Faridabad,121012,1,0
29-12-2025,Haryana,Gurgaon,122004,13,6
29-12-2025,Haryana,Gurgaon,122006,6,6
29-12-2025,Haryana,Gurgaon,122101,18,7
29-12-2025,Haryana,Gurgaon,122502,2,1
29-12-2025,Haryana,Hisar,125004,7,3
29-12-2025,Haryana,Hisar,125005,1,5
29-12-2025,Haryana,Hisar,125039,16,38
29-12-2025,Haryana,Hisar,125044,4,6
29-12-2025,Haryana,Jhajjar,124104,4,4
29-12-2025,Haryana,Jhajjar,124106,4,13
29-12-2025,Haryana,Jhajjar,124146,4,6
29-12-2025,Haryana,Jhajjar,124412,1,3
29-12-2025,Haryana,Jhajjar,124504,10,18
29-12-2025,Haryana,Jind,126112,17,42
29-12-2025,Haryana,Jind,126116,56,62
29-12-2025,Haryana,Kaithal,136020,4,10
29-12-2025,Haryana,Kaithal,136027,48,104
29-12-2025,Haryana,Kaithal,136035,5,5
29-12-2025,Haryana,Kaithal,136044,4,8
29-12-2025,Haryana,Karnal,132117,5,30
29-12-2025,Haryana,Kurukshetra,136130,2,4
29-12-2025,Haryana,Mahendragarh,123029,24,28
29-12-2025,Haryana,Mahendragarh,123034,9,9
